Got 23486 articles
16125577 NA 1
16125104 2005 3
16120149 2005 5
16118067 2005 7
16117761 2005 4
16115125 2005 5
16112617 2005 5
16107343 2005 4
16104979 2005 4
16104095 2005 1
16103325 2005 4
16102423 2005 2
16101676 2005 6
16101471 2005 1
16101285 2005 5
16099893 2005 6
16098585 NA 3
16097763 2005 5
16096335 2005 2
16094308 2005 1
16093658 2005 1
16093305 2005 4
16092055 2005 6
16085431 2005 3
16085241 2005 4
16085126 2005 3
16083986 2005 5
16082101 2005 3
16081685 2005 9
16081334 NA 1
16075244 2005 4
16075114 2005 3
16061220 2005 10
16059937 2005 6
16059704 2006 4
16055831 2005 3
16054468 2005 8
16054112 2005 5
16054110 2005 3
16052292 2006 2
16052261 2005 5
16051710 2005 7
16051628 2005 3
16050110 2005 4
16046630 2005 7
16046568 NA 2
16045928 2005 6
16045455 2005 4
16044468 2005 4
16042278 2005 4
16040461 2005 4
16038904 2005 2
16036513 2005 6
16036500 2005 3
16034118 2005 8
16033921 2005 4
16033812 2005 1
16032583 NA 5
16029775 2005 3
16029338 2005 5
16029278 2005 4
16029265 2005 1
16028442 2005 6
16027129 2005 4
16025254 2005 4
16024514 2005 2
16024278 2006 5
16023416 2005 3
16020454 2005 5
16020268 2005 5
16018958 2005 1
16015145 2005 4
16014986 2005 5
16014969 2005 4
16014854 2005 7
16014698 2006 7
16014082 2005 2
16009297 2005 5
16009070 2004 1
16009064 2004 1
16009060 2004 1
16009056 2004 1
16009055 2004 1
16009049 2005 1
16008562 2005 3
16006820 2005 5
16006470 2005 6
16006458 2005 4
16005796 2005 3
16001924 2005 4
16000777 2005 2
15995968 2005 8
15994235 2005 2
15993748 2005 2
15992160 1999 8
15992158 1999 1
15991204 2005 7
15990873 2005 16
15990268 2005 4
15990185 2005 2
15989975 2005 2
15988592 2005 7
15986754 2005 1
15986410 2005 1
15985178 2005 2
15984654 NA 6
15982663 2005 2
15981481 2005 1
21690704 2005 2
15980256 2005 6
15980216 2005 3
15980171 2005 5
15979678 2005 1
15976861 2005 3
15975986 2005 7
15975685 2005 4
15973578 2001 2
15973120 2005 5
15972597 2005 2
15971501 2005 6
15969408 2004 15
15968505 2005 2
15967133 2004 1
15966268 NA 1
15965793 2005 2
15965613 2005 6
15963684 2005 6
15963599 2005 5
15961618 2005 3
15961614 2005 4
15960991 2005 1
15959739 2005 2
15959460 2006 6
15958095 2005 6
15955130 2005 6
15954989 2005 7
15953836 2005 2
15952055 2005 6
15950370 2006 2
15950168 2005 2
15948793 2005 3
15947717 2005 4
15943803 2005 9
15943800 2005 3
15943386 NA 2
15942168 2005 3
15941779 2005 12
15939170 2005 4
15935612 2005 2
15935384 2005 3
19785116 2005 3
15933479 2005 3
15932588 2005 2
15932582 2005 2
15930521 2005 2
15930294 2005 10
15927356 2006 3
15924236 2005 5
15917521 2005 5
15914977 NA 4
15914887 2005 4
15914504 2005 9
15914036 2005 4
15912948 2005 3
15910566 2005 4
15909999 2005 3
15908704 2005 4
15906100 2005 4
15904216 2005 53
15902888 2005 5
15900663 2002 1
15898933 2005 5
15898349 2005 1
15895231 2005 3
15890749 2005 3
15889180 2005 4
15887086 NA 2
15886104 2005 2
15884791 2005 2
15884014 2005 4
15882941 2006 3
15878932 2005 11
15878756 2005 5
15878617 2005 2
15877746 2005 4
15876706 2005 3
15876565 2005 7
15876548 2005 8
15870320 2005 3
15869964 2005 2
15868793 2005 2
15868162 2005 2
15866284 2005 2
15865687 2004 1
15864909 2005 4
15863743 2005 12
15862483 2005 8
15860779 2005 3
15859009 2005 1
15857512 2005 9
15854128 2005 3
15854078 NA 1
15853966 2005 8
15853355 2005 6
15851604 2005 7
15851335 2005 9
15850874 2005 5
15844637 2004 5
15842417 2005 2
15840572 2005 11
15839922 2005 1
15839852 2005 7
15839849 2005 4
19787924 2005 3
15838837 2005 7
15837866 2005 4
15836947 2005 3
15836864 2005 3
15835725 2005 3
15835223 2005 5
15834569 2005 4
15833372 2005 6
15831710 2005 4
15831004 2005 2
15829325 2005 6
15829322 2005 4
15826128 2005 6
15823909 2005 4
15823897 NA 1
15822204 2005 3
15822001 2005 5
15820742 2005 2
15819824 2005 1
15817925 2005 3
15817627 2005 3
15816999 2005 4
15816915 2005 1
15811625 2005 1
15811027 2005 8
15810884 2005 3
15809870 2005 2
15809049 2005 4
15808359 2005 4
15808037 2005 3
15807860 2005 4
15805471 2005 7
15805154 2005 8
15800670 2005 11
15800378 2005 4
15795892 2005 4
15795754 2005 2
15794641 2005 7
15788751 2005 3
15788290 2005 11
15787490 2005 2
15786441 2005 3
15786415 2005 1
15784597 2005 10
15784263 2005 6
15784179 2005 2
15783288 2005 3
15781677 2005 2
15780429 2005 2
15777735 2005 1
15777290 2005 3
15774524 2005 4
15774468 2005 7
15773863 2005 7
15773831 2005 2
15772118 2005 2
15771683 NA 1
15771622 2005 5
15769853 2005 3
15769551 2005 6
15769492 2005 4
15763853 2004 1
15763444 2005 6
15762028 2004 5
15762026 2004 5
15761754 2005 5
15759106 2005 2
15756297 2005 5
15756158 2004 2
15755782 2005 8
15755315 2005 4
15755285 2005 3
15753413 2005 7
15753025 2005 2
15752691 2005 5
15752403 2005 5
15752360 2005 4
15749191 2005 4
15748107 2005 5
15747151 2005 5
15744410 2005 4
15743285 2005 7
15742999 2004 9
15741552 2005 10
15740617 2005 3
15737566 2005 13
15736959 2005 2
15736664 2004 5
15736649 2004 3
15735614 2005 5
15734242 2005 4
15730981 2005 7
15730479 2005 1
15730419 2005 8
15730257 2005 5
15729331 2005 5
15728560 2005 3
15727643 2005 4
15725285 2005 4
15725281 2005 3
15723991 2005 5
15723666 2005 2
15722644 2005 3
15722260 2005 2
15721490 2005 3
15718261 2005 6
15717884 2005 2
15716560 2005 5
15716026 2005 4
15715566 2005 4
15715565 2005 4
15715564 2005 6
15715560 2005 4
15714010 NA 1
15713656 2005 5
15711738 2005 3
15708345 2005 4
15708179 2005 2
15707997 2005 4
15707560 2005 8
15705803 2005 5
15701121 2005 4
15700441 2005 2
15699695 2005 5
15697630 2005 2
15697170 2005 2
15693836 2005 2
15692054 2005 2
15691258 2005 3
15690996 2004 2
15690989 2004 3
15690377 2005 8
15690348 2005 8
15688434 2005 1
15687870 2005 4
15686491 2005 5
15684871 2004 5
15684718 2005 3
15683466 2005 2
15683451 2005 10
15683379 2005 8
15683223 2005 4
15680544 2005 5
15679475 2005 3
15678190 2005 5
15674319 2005 8
15672193 2005 10
15671303 2005 7
15670165 2005 4
15667412 2004 16
15664663 2005 5
15662836 2004 4
15662372 2005 2
15660757 2005 2
15660622 2004 3
15658951 2005 7
15658950 2005 2
15657623 2005 4
15656807 2005 7
15655703 NA 1
15655701 NA 1
15654744 2005 4
15654743 2005 6
15654050 2005 4
15654035 2005 3
15652757 2005 2
15649904 2005 11
15648723 2004 2
15648565 2004 3
15647776 2005 13
15643954 2005 4
15643283 2005 5
15642883 2005 4
15642534 2005 5
15641992 2005 5
15640747 2004 2
15640275 2005 6
15637721 2005 6
15635899 2004 4
15633585 2004 8
15632061 2005 7
15630528 NA 5
15629952 2005 2
15629425 2005 6
15627535 2005 2
15626873 2004 1
22151383 2005 4
15625654 2004 5
15625409 2004 6
15622593 2004 4
15618960 2005 8
15618276 2005 6
15618257 2005 3
15617722 2005 1
15616350 2004 3
15615918 2005 2
15615874 2005 5
15615870 2005 2
15614785 2005 7
15614536 2005 4
15614465 2005 4
15613954 2005 5
15613211 1999 5
15612414 NA 7
15611100 2005 8
15610527 2004 5
15609080 2004 3
15609041 2005 4
15608029 2005 3
15607235 2005 1
15606824 2005 2
15606648 NA 5
15606566 2005 5
15606462 2004 2
15606461 2004 6
15606460 2004 7
15605989 2004 6
15601315 2004 3
15601314 2004 3
15598724 2005 4
15595703 2004 1
15593115 2005 3
15591738 NA 7
15589147 2004 2
15588998 2005 2
15588029 2004 1
15586273 2005 3
15583374 2004 4
15582983 2005 5
15582063 NA 3
15579375 2005 3
15576837 2005 4
15576492 2004 6
15574119 2005 7
15571899 2005 2
15571536 2004 8
15568799 2004 5
15567283 2004 2
15566422 2004 9
15566415 2004 2
15565440 2004 3
15562584 2004 4
15562401 2004 8
15561936 2004 12
15561911 2004 2
15561418 2004 3
15561034 2004 4
15560959 2005 7
15560793 2004 2
15556731 NA 2
15555117 2003 1
15554928 2004 4
15554654 2004 3
15554416 2004 2
15553933 2004 3
15550998 2004 3
15549720 2005 1
15549703 2004 3
15549604 2004 1
15549441 2004 8
15549279 2004 4
15548318 2004 5
15548154 2004 4
15546756 2004 1
15545912 2004 4
15544847 2005 6
15541185 2004 7
15540741 2004 11
15539408 2005 8
15538602 2004 2
15533776 2004 1
15533273 2004 7
15532790 NA 3
15530381 2004 1
15528367 2004 4
15528248 2005 2
15528157 NA 5
15525549 2004 2
15525346 2004 10
15523399 2004 4
15522467 2004 11
15521834 2004 7
15517745 2004 2
15514007 2005 8
15512600 2000 2
15512232 1999 3
15511629 2004 4
15511175 2004 3
15511167 2004 5
15507737 2004 5
15505076 2004 7
15504760 2004 5
15504742 2004 5
15504379 2004 3
15504343 2004 1
15503811 2004 4
15501235 2004 4
15500668 2004 3
15500664 2004 6
15499796 2004 3
15491422 2004 4
15488125 2004 3
15488115 2004 3
15485721 2004 2
15485499 2004 8
15483062 2005 2
15482360 2004 5
15481951 2004 5
15479261 2004 2
15477699 NA 6
15475512 2004 4
15475302 2004 1
15468478 2004 1
15465678 2004 2
15463822 2002 1
15458718 2004 2
15458580 2004 2
15455383 2005 6
15453859 2004 2
15453844 2004 2
15452121 2004 8
15452093 2004 6
15451150 2004 6
15450709 2004 4
15447397 2004 53
15386321 2004 5
15385300 2004 2
15384645 NA 3
15384084 2004 6
15383539 2004 6
15383373 2005 8
15383370 2005 7
15383135 2004 1
15380085 2004 2
15380066 2004 6
15379873 2004 2
15379737 2004 3
15379644 2004 3
15377319 2004 3
15376276 2004 3
15373848 2004 3
15372528 2004 8
15371552 2004 2
15370769 2004 5
15370764 2004 9
15370669 2004 10
15370457 2004 1
15370302 2004 1
15368685 2004 3
15367911 2004 59
15367785 2004 3
15367504 2004 4
15367326 2004 8
15367130 2004 2
15367116 2004 2
15366160 2003 2
15364951 2004 7
15363642 2004 3
15360004 2004 4
15359642 2004 4
15358809 2004 2
15358780 2004 3
15357590 2004 3
15356621 2004 50
15355057 2004 2
15353983 2004 6
15353284 2004 3
15352956 2004 2
15352862 2004 2
15352859 2004 5
15352219 2004 5
15351468 2004 1
15349169 2004 5
15341135 2004 4
15339850 2005 5
15338487 2004 7
15337377 2004 2
15336661 2004 4
15335398 2004 2
15334597 2004 7
15333914 2005 1
15330741 2004 3
15329059 2004 3
15328917 2004 2
15328093 2004 5
15325131 2004 3
15321995 2004 6
15319410 2004 5
15319391 2004 4
15319154 NA 1
15317705 2004 3
15316073 2004 10
15316024 2004 3
15315626 2004 3
15314207 2004 5
15312766 2004 7
15309445 2004 6
15308678 2004 10
15307595 2004 2
15306110 2004 4
15305054 2004 5
15302557 2004 2
15302015 2004 6
15301534 2004 6
15299876 1997 4
15298342 2004 4
15297664 2004 18
15297577 2004 6
15297575 2004 2
15297574 2004 2
15296492 2004 8
15295390 2004 3
15295038 2004 7
15294849 2004 4
15294048 2004 5
15294041 2004 8
15294037 2004 4
15294036 2004 2
15294034 2004 2
15294032 2004 6
15291934 2004 3
15290298 2004 5
15286125 2004 1
15283754 2004 5
15281055 2004 2
15280895 2004 1
15280369 2004 1
15279924 2004 5
15278430 2004 3
15278329 2004 2
15276915 2004 1
15275013 2003 2
15274724 2004 5
15273437 2004 2
15273434 2004 5
15272105 NA 9
15272036 2004 3
15271645 2004 2
15271127 2004 8
15268543 2004 4
15266974 2004 2
15266015 2004 7
15265821 2004 1
15265083 2004 7
15259513 2004 3
15258639 2004 1
15257681 2004 4
15256418 2004 6
15255493 2004 3
15255491 2004 6
15255484 2004 5
15255483 2004 1
15252527 2004 5
15251867 2004 4
15250430 2004 2
15249145 2004 7
15248255 2004 2
15248207 2004 6
15247183 2004 7
15247162 2004 7
15246264 2004 5
15245410 2004 5
15244410 NA 3
15241179 2004 3
15238982 2004 10
15238093 2004 4
15237877 NA 4
15235318 2004 1
15235098 2004 3
15233796 2004 3
15231834 2004 7
15230514 2004 3
15229867 2004 2
15226771 2004 9
15225586 2004 4
15225583 2004 2
15223979 2004 7
15221976 2004 7
15220154 2004 6
15216409 2004 5
15214914 2004 2
15213046 2004 7
15212218 2004 2
15210797 2004 7
15210719 2004 2
15209808 2004 4
15208287 2004 5
15207716 2004 1
15207261 2004 6
15206921 2004 4
15204082 NA 1
15203976 2004 5
15198388 2004 2
15197737 2004 6
15196998 NA 4
15196300 2004 6
15196299 2004 5
15196297 2004 6
15196089 2004 4
15193156 2004 10
15187151 2004 4
15186326 2004 3
15185805 NA 2
15184615 2004 3
15181370 2004 4
15180188 2004 5
15179645 2004 4
15179167 2004 4
15179010 2004 4
15178258 2004 3
15177936 2004 6
15176369 2004 6
15175333 2004 7
15172957 2004 4
15172884 2004 8
15169561 2004 5
15167061 2004 2
15166455 2004 4
15165637 2004 3
15164410 2004 6
15163162 2004 5
15161146 2004 2
15160917 2004 2
15159466 2004 2
15155791 2004 3
15155729 2004 4
15155715 2004 7
15155661 2004 13
15155141 2004 1
15154856 2004 5
15153744 NA 1
15153560 2004 5
15153161 2004 4
15153159 2004 3
15152045 2004 7
15150771 2004 3
15147186 2004 4
15145141 2004 6
15144355 2004 5
15144340 2004 5
15144060 2004 2
15142096 2004 4
15141228 2004 13
15139392 2004 6
15139372 2004 3
15135077 2004 5
15134983 2004 17
15134862 2004 2
15130663 2004 3
15130609 2004 5
15129164 2004 2
15128684 2004 4
15127971 2004 4
15126240 2004 6
15124781 2004 4
15124780 2004 2
15123217 2004 3
15123195 2004 3
15121096 NA 4
15120886 2004 5
15120625 2004 7
15120474 2004 4
15119877 NA 3
15119514 2004 2
15116815 2004 5
19712406 2004 2
15115949 2004 4
15115024 2003 1
15114672 2004 4
15111601 2004 2
15110867 2004 1
15110083 2004 6
15109513 2004 3
15109217 2004 4
15108203 2004 6
15108155 2004 3
15108154 2004 4
15105252 2004 2
15104809 2004 4
15104671 2004 11
15101433 2004 2
15099205 2004 3
15097301 2004 4
15094864 1998 1
15094478 2004 2
15093740 2004 7
15090887 2004 2
15090269 NA 5
15087124 2004 3
15083810 2004 4
15083130 2004 1
15082650 2004 2
15082647 2004 3
15082596 2004 8
15082589 2004 4
15082211 2004 23
15080391 2004 3
15075182 2004 2
15075152 2004 2
15074566 2004 5
15074536 2004 5
15074399 2004 4
15074392 2004 6
15074387 2004 1
15065815 2003 1
15064804 2004 10
15064629 2004 2
15063322 2004 2
15063160 2004 4
15061817 2003 2
15059095 2004 6
15058279 2004 2
15057716 NA 2
15056658 2004 4
15056118 2004 4
15054025 2004 2
15053911 2004 3
15052599 2004 1
15051370 2004 5
15048574 2004 7
15047518 2004 7
15047517 2004 6
15047509 2004 4
15047087 2004 4
15044733 2004 7
15044405 2004 4
15043632 2004 2
15043537 2004 3
15042317 2005 6
15040973 2004 2
15039024 2004 5
15036445 2004 10
15036273 2004 4
15035726 2004 3
15035511 2004 3
15033481 2004 5
15032834 2004 3
15031343 2004 3
15030385 2004 3
15030378 2004 5
15030375 2004 5
15028436 2004 7
15026795 2004 5
15023404 2004 2
15022038 2004 4
15020081 2004 7
15019842 2004 1
15019733 2004 3
15018520 2004 3
15016552 2004 7
15014540 2004 8
15014231 2004 5
15014183 2004 9
15012951 2004 4
15012916 2004 4
15010357 2004 11
15009728 2004 12
15009081 2004 1
15009009 2004 1
15006401 2004 3
15006113 2004 3
15005750 2004 3
15004293 2004 1
15004212 2004 7
15004015 2004 6
15001626 2004 7
15001290 2004 8
15000230 2003 4
15000229 2003 2
14999273 2004 4
14999781 2004 8
14998790 2004 1
14996370 2004 4
14996070 2003 3
14996064 2003 9
14995914 2004 1
14994110 2004 5
14993671 2004 2
14992860 2004 4
14992828 2004 3
14991599 2004 4
14991487 2004 4
14991411 2004 3
14991397 2004 2
14989436 2004 3
21653386 2004 2
14986133 2004 4
14986074 2004 5
14985982 2004 3
14984375 2004 5
14982567 2004 6
14982044 2004 2
14982043 2004 4
14978256 2004 5
14976127 2004 7
14973047 2004 2
14972030 2004 5
14971595 2003 1
14969483 2003 2
14968945 2003 5
14967793 2004 4
14967754 2004 5
14965320 2004 1
14964683 2003 4
14961969 2004 7
14871300 2004 8
14871201 2004 1
14767080 2004 4
14766552 2004 4
14761898 2004 4
14761116 2003 3
14758477 2004 4
14757549 2004 6
14757371 2004 4
14757222 2004 4
14757214 2004 5
14756741 2004 2
14756740 2004 5
14760661 2004 6
14759551 2004 4
14758966 2003 2
14758797 NA 4
14754828 2004 1
14753334 NA 4
14752471 NA 7
14751701 2004 6
14751468 2004 7
14750673 2004 5
14750174 2004 8
14749082 2004 2
14747278 2004 6
14747193 2004 7
14746630 2004 2
14746497 2004 2
14745590 2004 7
14744825 2004 1
14743936 2003 7
14743262 1998 4
14742908 2004 2
14742716 2004 3
14740173 2004 4
14739637 2004 4
14739094 2004 4
14738532 2004 5
14738531 2004 5
14738485 2004 6
14738483 2004 1
14738456 2004 5
14734131 2004 6
14733549 2004 4
14731250 2004 2
14731210 2004 7
14730403 2004 4
14730398 2004 3
14730007 2004 2
14729862 2004 6
14729157 2003 4
14729151 2003 3
14729149 2003 4
14728633 2004 4
14726005 2004 2
14724821 2003 4
14724807 2003 5
14724187 2004 3
14723354 2003 2
14722709 2004 3
14722343 2004 6
14714556 2003 6
14712484 2004 6
14712005 2004 5
14706863 2004 6
14706221 2004 3
14703688 2003 5
23345876 2004 1
19565308 2004 1
14696742 2003 4
14694848 2003 1
14694185 2004 4
14692531 2003 4
14692154 2003 1
14691998 2003 11
14690333 2003 3
14689448 2004 7
14688162 2004 3
14687008 2004 3
14685860 2004 3
14684901 2004 6
14684372 2004 4
14681262 2003 6
14679314 2004 2
14678209 2003 4
14678208 2003 5
14678089 2004 5
14675929 2003 4
14675759 2003 4
14675560 2004 3
14675167 2004 2
14673091 2003 3
14672886 2004 9
14670813 2004 6
14670003 2003 5
14668237 2003 3
14668181 2003 3
14667822 2004 6
14667393 2003 5
14667005 2003 3
14665956 2004 6
14664497 NA 1
14664496 NA 1
14662866 2003 4
14661980 2003 3
14660571 2004 3
14658781 2003 3
14658495 2003 2
14658015 2004 11
14654696 2003 2
14653153 2004 4
14651992 2003 9
14651213 2002 8
14647266 2003 7
14645924 2003 5
14644327 2003 8
14643771 2003 7
14642864 2003 2
14641266 2003 5
14641045 2003 6
14649721 2003 2
14646451 NA 1
14645185 2003 8
14641515 2003 6
14641118 2003 7
14639587 2003 8
14637014 2003 2
14636067 2003 3
14635105 2003 3
14634820 2004 2
14632915 2003 6
14632693 2003 2
14630721 2004 6
14629449 2003 5
14629362 2003 2
14629270 2003 2
14629268 2003 10
14628937 2003 7
14626049 2003 1
14625823 2003 5
14624003 2003 6
14623698 2003 2
14623180 2003 5
14622156 2003 4
14619634 2003 1
14619369 2003 1
14618485 2003 1
14617261 2003 3
14617055 2003 1
14617044 2003 10
14616935 2003 7
14616929 2003 5
14616314 2003 2
14616252 2003 5
14616176 2003 4
14613924 2004 5
14613919 2003 3
14613775 2003 2
14612149 2003 3
14612134 2003 5
14611902 2003 5
14610410 2003 1
14608103 2003 1
14606858 2003 2
14606525 2003 6
14604781 2003 4
14604506 2003 2
14604505 2003 1
14604504 2003 1
14602081 2004 2
14601414 2003 5
14599997 2003 3
14599708 NA 4
14599055 2003 1
14597628 2004 4
14595605 2003 1
14594883 2003 4
14594326 2003 7
14586087 2003 3
14585837 2004 6
14584792 2003 5
14583761 2003 6
14583432 2004 6
14583017 2003 1
14582001 2003 1
14581753 2003 4
14581577 2003 4
14580791 2003 7
14580072 2003 3
14580059 2003 2
14579517 2003 3
14579114 2003 3
14578725 2003 4
14578137 2003 6
14573795 2003 5
14573727 2003 6
14573616 2004 9
14572887 2003 4
14572300 2003 1
14568949 2003 3
14568775 2003 3
14568331 2003 3
14565852 2003 5
14565411 NA 3
14565265 NA 3
14565240 NA 9
14564519 2003 5
14562176 2003 5
14559900 2004 9
14559724 2004 6
14559385 2003 3
14557990 2003 2
14557116 2003 2
14555515 2003 3
14555369 2003 4
14550618 2003 6
14534356 2003 3
14532170 2004 7
14531906 2003 6
14531871 2003 7
14531870 2003 8
14531869 2003 7
14531867 2003 5
14531532 2003 4
14531504 2003 5
14526015 2003 7
14524946 2003 2
14520454 2003 5
19641704 2003 1
14514724 2003 6
14514150 2003 2
14512006 2003 4
14510974 2003 3
14510800 2003 6
14510782 2003 5
14508019 NA 3
14507961 2003 2
14507826 2003 4
14507494 2003 5
14507422 2003 4
14507421 2003 4
14507305 2003 6
14506860 2003 5
14506073 2004 4
14505721 2003 2
14504783 2003 3
14502480 NA 3
14502420 2003 3
14500771 2003 4
14499750 2003 3
14499031 2003 4
13680279 2004 2
13679680 NA 1
13679233 2003 9
13678165 2003 3
13677241 2003 1
13677240 2003 1
13130510 2003 12
13129397 NA 5
12975542 2003 4
12975159 2003 4
12974783 NA 4
12974778 NA 3
12974517 2003 7
12973789 2003 5
12973381 1999 3
12972324 2003 6
12971776 2003 3
12970134 2003 4
12969438 2003 3
12969357 2003 7
12969238 2003 7
12969157 2003 4
12967692 2003 5
12963385 2003 4
12962197 2003 5
12960325 2003 7
12959623 2003 1
12958114 2003 3
12956505 2003 10
12956178 2002 1
12955521 2004 2
12953894 2003 2
12952622 2003 4
12951076 2003 7
12950372 2003 4
12948591 2003 6
12944639 2003 2
12944270 2003 7
12944189 2003 5
12944118 2003 3
12943932 2003 3
12942061 2003 3
12941096 2003 3
12940940 2003 5
12940305 2003 3
12939383 2003 2
12937889 2003 10
12937559 2002 1
12937023 2003 5
12936991 2003 4
12933775 2003 4
12933773 2003 6
12933598 2002 5
12932850 2003 2
12929647 2003 3
12928019 2003 4
12927403 2003 4
12925211 2003 2
12921532 2003 7
12921427 2003 3
12919962 2003 7
12917538 2003 2
12915587 2003 12
12915458 2003 13
12915209 2003 4
12914837 2003 2
12914749 2003 1
12911462 2003 4
12910323 2003 2
12909683 2003 3
12909403 2003 2
12909304 2003 2
12907890 2003 4
12907841 NA 6
12907757 2003 5
12907701 2003 6
12905551 2003 8
12904912 2003 12
12901986 2003 2
12898547 2003 1
12898533 2003 9
12892161 2003 7
12888313 2003 1
12884860 2003 5
12884429 2003 7
12884314 2003 2
12883866 2003 2
12883021 2003 4
12882901 2003 2
12881575 2003 1
12881340 2003 5
12881156 2003 2
